object,deltaT,deltaRV,uncertRV
HIP61498,0.0012446600012481213,0.007869523877159779,1.8248933620453112
HIP61498,0.0012452299997676164,-0.001593108196299653,1.8247153448656306
HIP61498,0.0012428000045474619,-0.0016284178003722616,1.8245973630390737
HIP61498,0.0012450099966372363,-0.008328752954493979,1.8252613331088272
HIP61498,0.0013004400025238283,0.00981312950674873,1.8252888354631216
HIP61498,0.0012478999997256324,-0.1661159489987991,1.8026901062617007
HIP61498,0.001250089997483883,-0.001190302962592149,1.7804725921981062
HIP61498,0.0012481300000217743,0.011547405341974404,1.781835854824297
HIP61498,0.0012437300028977916,-0.005556091405975572,1.7822158064713325
HIP61498,0.001247199994395487,0.005471511895293268,1.7821959049907454
HIP61498,0.0012562300034915097,-0.0077010839689961585,1.7819698025735295
HIP61498,0.0012448900015442632,-0.0023409090090291684,1.7806333156495449
HIP61498,0.001247659994987771,0.003948574436378749,1.7807863693120303
HIP61498,0.001242110003659036,0.2067201026088359,1.8099049171983814
HIP61498,0.001243959995917976,0.0046140101431548786,1.839158739872049
HIP61498,0.0012490500012063421,-0.015301078972190574,1.8388334099957022
HIP61498,0.0012464000028558075,0.01182033796565296,1.838136244435472
HIP61498,0.0012493999965954572,-0.015404593055697191,1.8385557718354364
HIP61498,0.001264910002646502,0.02453540820486566,1.8409161569551382
HIP61498,0.0012481300000217743,-0.01455186388787677,1.8404085519221494
HIP61498,0.001246389998414088,0.008781719155718015,1.8387164985152453
HIP61498,0.0012434899981599301,-0.09071178476213593,1.8532277728679958
HIP61498,0.0012504500045906752,0.0041572608363189545,1.8672021701830697
HIP61498,0.0012475499970605597,-0.008143069417232418,1.8666142671297266
HIP61498,0.0012453500021365471,0.018891933742211542,1.86965749556913
HIP61498,0.0012475399998947978,-0.0012480959875311726,1.873669602966762
HIP61498,0.07124592999753077,0.22650200467463755,1.8143956684808706
HIP61498,0.0012461600053939037,0.012799322932291801,1.7586559098457941
HIP61498,0.001249859997187741,-0.012684104866553803,1.7586958118483536
HIP61498,0.0012502199970185757,-0.11743682809647016,1.7692668319131835
HIP61498,0.0012441900034900755,0.0031569208144466288,1.786082595739573
HIP61498,0.0012424500018823892,-0.002679844544278609,1.786270701447614
HIP61498,0.0012448899942683056,5.739442998491384E-4,1.785356608311364
HIP61498,0.0012482400052249432,9.111520185403066E-4,1.7859733385445
HIP61498,0.0012491699962993152,0.0022890214548967336,1.7873989763073461
HIP61498,0.0012476600022637285,0.0010379524457784228,1.788948770453737
HIP61498,0.0012533400004031137,-0.0036241492028157296,1.787780863339735
HIP61498,0.0012504400001489557,-0.09620350351492135,1.7803733039332197
HIP61498,0.001243729995621834,0.007983115778753103,1.778599318505889
HIP61498,0.0012444300009519793,-0.005032958593501391,1.7799155635012875
HIP61498,0.0012473099995986558,0.010896283545048568,1.7836461249104139
HIP61498,0.0012496400013333187,-0.010818643965372132,1.7836830513692956
HIP61498,0.0012837699978263117,-5.007128892975388E-4,1.7770998394526312
HIP61498,0.0012454700045054778,-3.275240348532549E-5,1.7768476238088915
HIP61498,0.0012480099976528436,-0.004024021385334642,1.775114601205949
HIP61498,0.0012469700013753027,0.13590012523287864,1.831659482034222
HIP61498,0.001246389998414088,0.0073606059872250995,1.8914073162910652
HIP61498,0.001248829998075962,0.0026190507915684336,1.8961081657778245
HIP61498,0.0012434900054358877,6.627979537876527E-4,1.8979151374593506
HIP61498,0.0012514900008682162,0.003894457449655775,1.9007182413051273
HIP61498,0.0012512499961303547,-0.0018303981609095743,1.9019623810121347
HIP61498,0.0012438400008250028,-0.002316763269346822,1.8993963478510019
HIP61498,0.001248940003279131,0.0115276887439979,1.90598148556815
HIP61498,0.001243149999936577,-0.08889057890155527,1.9594171663504962
HIP61498,0.0012491699962993152,-0.008952660734244944,1.9998681999188228
HIP61498,0.0012456999975256622,-0.0012350999670305285,1.995379722468248
HIP61498,0.0012449999994714744,-0.01228770216406172,1.9912823127585215
HIP61498,0.001245580002432689,0.02631218004699587,1.997821377726634
HIP61498,0.0012460500001907349,-0.005701843461038081,2.0049899458184686
HIP61498,0.8841773599997396,0.6376532271185891,1.8281640685295257
HIP61498,0.0012483500031521544,0.008081589575297699,1.6441279844117431
HIP61498,0.0012505599952419288,-0.003839370538067932,1.6482442712781649
HIP61498,0.0012446600012481213,-0.0017305282264672428,1.6424499636373098
HIP61498,0.0012473099995986558,0.0013637750327513132,1.6420776691783818
HIP61498,0.0012467400010791607,0.008948060944543812,1.6533238194414395
HIP61498,0.0012514800037024543,-0.0016641880783474505,1.6611980631890035
HIP61498,0.0012476699994294904,-0.011361476480598931,1.6474336240591125
HIP61498,0.001250089997483883,0.10231364567178236,1.631769088178686
HIP61498,0.001248710002982989,-0.004886108067112538,1.6233103227448635
HIP61498,0.0012512499961303547,-0.004117434462902914,1.6150912181989023
HIP61498,0.0012469700013753027,0.012567849642853623,1.6235664283504998
HIP61498,0.0012475499970605597,-0.007809103271654294,1.6276573395259708
HIP61498,0.0012475500043365173,0.005214551080933383,1.62488877962902
HIP61498,0.0012481199955800548,-0.00494277920175179,1.62513848251412
HIP61498,0.0012472100061131641,0.006378472272633218,1.62665137632141
HIP61498,0.0012676799960900098,-0.22226867173227394,1.6201741822045959
HIP61498,0.001245240004209336,-0.0038132294565729197,1.6033457239494924
HIP61498,0.001247429994691629,-7.422049105629824E-4,1.5986985833291352
HIP61498,0.0012475500043365173,-0.0027239544415902373,1.5954092433790172
HIP61498,0.00124661999871023,-0.008874058901896298,1.585619817967954
HIP61498,0.0012489399960031733,-0.009179757126964283,1.572721437263443
HIP61498,0.0012512500034063123,-0.0018655047128897095,1.5661417663691333
HIP61498,0.0012491699962993152,0.009981934444105,1.5710540125551893
HIP61498,0.0012466200059861876,0.46989492836229374,1.4416862849765515
HIP61498,0.0012446599939721636,-0.006180105657352719,1.2869596843377873
HIP61498,0.0012514800037024543,0.009666903762397538,1.2905562121964669
HIP61498,0.001245810002728831,0.029496174981127332,1.3432625938401732
HIP61498,0.0012427999972715043,0.005442567610812965,1.39580089015095
HIP61498,0.0012435000026016496,0.00842757333867894,1.4231573242870779
HIP61498,0.0012441899962141179,0.0011682022121375368,1.4426152997308161
HIP61498,0.0012575000000651926,-0.002366708192482747,1.4401035443027561
HIP61498,0.0012497499992605299,0.5559443734761658,1.5101762815643616
HIP61498,3.9318577099984395,-1.6048594235909004,1.244172794784784
HIP61498,1.1293521500047063,0.04531123942078974,1.0409079072457834
HIP61498,0.0012460500001907349,-0.01509997723114509,1.2346953581523423
HIP61498,0.0012478899952839129,0.013843462129701223,1.2328394680931123
HIP61498,0.0012462800004868768,0.0036756696220860974,1.255921364707505
HIP61498,0.0012669900024775416,-0.006924958765256228,1.2513851014290176
HIP61498,0.0012510300002759323,-4.8327913142021117E-4,1.2406756619299621
HIP61498,0.0012486999985412695,0.005211737435575792,1.247417890623576
HIP61498,0.001291419997869525,-0.04118316333057326,1.2027379514547059
HIP61498,0.0012441900034900755,0.01787400956496832,1.1771997130425675
HIP61498,0.0012477799973567016,-0.017225567965051702,1.1780530945487324
HIP61498,0.001242459999048151,0.004864478686886109,1.1570711011656
HIP61498,0.0012473200040403754,-0.005374249913139728,1.1563869355110898
HIP61498,0.0012617800020962022,-0.001426890850897422,1.1468327964142921
HIP61498,0.001246739993803203,0.01032448305726863,1.16003775282629
HIP61498,0.0012476600022637285,0.0019081820241995118,1.1780456339266683
HIP61498,0.0012464000028558075,0.05721205994771417,1.1979875121726453
HIP61498,0.001247429994691629,0.0028936494649345335,1.2180206910857774
HIP61498,0.0012481300000217743,0.006556081562746563,1.2300997987013764
HIP61498,0.0012531000029412098,-0.004561202528337915,1.232583341788509
HIP61498,0.001252410002052784,0.002848179364559833,1.2302022186419654
HIP61498,0.001259929995285347,0.007608623428512651,1.2451526861286648
HIP61498,0.0012554200002341531,-0.012891951716443195,1.2384358748233295
HIP61498,0.0012506800048868172,0.012417401697442543,1.2376849054530117
HIP61498,0.0012510199958342128,-0.03203347786064814,1.2523708845121566
HIP61498,0.0013041499987593852,-0.00529615905114067,1.2432961448434339
HIP61498,0.0012465100007830188,0.0038964027051964223,1.2414468534957586
HIP61498,0.0012517200011643581,0.010904728256352136,1.2620486486937275
HIP61498,0.0012480100049288012,-0.0033534633382625856,1.2724888094888127
HIP61498,0.0012426799949025735,0.0025186412876072595,1.2711801542151624
HIP61498,0.0012498700016294606,-0.017346919520162984,1.2521272517559676
HIP61498,0.0012604000003193505,0.009908935883206738,1.241120252289428
HIP61498,0.0012441899962141179,0.17053583986646803,1.4457807172943595
HIP61498,0.0012500900047598407,-0.040468467656515905,1.5682100016462108
HIP61498,0.7649120599962771,0.9254105812616773,1.7887237266667884
HIP61498,0.009003700004541315,0.001329399657118202,2.017679396554802
HIP61498,0.008998969999083783,-0.25760278925515845,1.7944347526452316
HIP61498,0.00900289999844972,0.2710147787470394,1.8994932390337234
HIP61498,0.10745026999939,-2.0042621842244728,1.8810335107267193
HIP61498,0.009001049998914823,-0.23781834465942975,1.9149386985556833
HIP61498,0.009001620004710276,0.0804097320440631,2.32481614234393
HIP61498,0.009000250000099186,0.022679292116834837,2.3277852916942003
HIP61498,0.010841929994057864,1.4086022660352393,2.060772032330583
HIP61498,0.001245580002432689,-0.1535525867272467,1.8906570906993452
HIP61498,0.0012474399991333485,-0.01552038649485521,1.936520422699132
HIP61498,0.0012499799995566718,0.026869823349583655,1.942982232598057
HIP61498,0.0012468600034480914,-5.712722373099055E-4,1.953762271742286
HIP61498,0.0012433800002327189,-0.011344134490452795,1.9470810347449634
HIP61498,0.0012488200009102002,-0.006147340943921442,1.9383836862864083
HIP61498,0.0012436199976946227,-0.005277053148389221,1.934547823436674
HIP61498,0.001242689999344293,0.005050096457583031,1.9344739891335734
HIP61498,0.0012501000019256026,0.0064602804594846575,1.9251347539674175
HIP61498,0.0012427999972715043,-0.026094083864653506,1.918757312841273
HIP61498,0.0012478900025598705,0.023719042994736483,1.9185997276411924
HIP61498,0.0012467499982449226,0.015948188596114576,1.917245719830271
HIP61498,0.0012511300010373816,-0.007319730880417374,1.9183530505045958
HIP61498,0.0012469799985410646,0.002490725091366386,1.9168510147254876
HIP61498,0.0012422200015862472,0.0054118007807835156,1.9191591762426035
HIP61498,0.0012503300022217445,-0.018044318538787962,1.917416106380725
HIP61498,0.001249639994057361,-0.19548128466565728,1.8739473612019992
HIP61498,0.0012509000007412396,0.0029632894365949625,1.8337420776126927
HIP61498,0.001313300002948381,0.008264713351216812,1.8372056843123699
HIP61498,0.0012491699962993152,-0.002979094758586598,1.8388331121050925
HIP61498,0.001245010003913194,0.005455532107246697,1.8399275352592712
HIP61498,0.001243499995325692,-0.004218259180519546,1.8403869904368688
HIP61498,0.0012435000026016496,-0.0011454913156345725,1.8381679924856202
HIP61498,0.0012515999987954274,0.013174347905616557,1.8441924395903584
HIP61498,0.001252640002348926,0.007113079552233614,1.8155793368270605
HIP61498,0.001249059998372104,0.01110589399474815,1.7838470017602293
HIP61498,0.0012472000016714446,-0.005035677034220143,1.7857211079900353
HIP61498,0.0012433899973984808,0.011054823107947698,1.7889201579380654
HIP61498,0.001249519998964388,-0.023826821224687045,1.7858446837289657
HIP61498,0.0012433800002327189,0.0026142966287263647,1.7777916420255544
HIP61498,0.001245819999894593,0.014399417987933205,1.7826347076496158
HIP61498,0.0012447400004020892,0.03204135094243288,1.8118481777552216
HIP61498,0.8794776800059481,1.0627471195331903,4.167828231622525
HIP61498,0.009003269995446317,0.5290256411448242,6.21331695948951
HIP61498,0.008999429999676067,-0.21284634200423547,5.60600514914794
HIP61498,0.008999440004117787,0.40860715500776124,3.7867475186175894
HIP61498,0.01083952000044519,-0.24575089581483844,3.254215697653965
HIP61498,0.008999669997137971,-0.5345923390738001,2.499758664405598
HIP61498,0.009002220002003014,-0.031697903159476404,1.8952236709922288
HIP61498,0.009001519996672869,0.4216668448884855,2.5559901919417896
HIP61498,205.15103348000412,-1.122549629268482,2.4352095784733714
HIP61498,0.0035983399939141236,0.0330164120782559,1.7311130926891323
HIP61498,902.701319440006,-0.22299243357541076,1.2679833776231502
HIP61498,1698.202775769998,0.1468752085494005,1.1022178472085058
HIP61498,0.06031564000295475,0.11277621182875741,1.4363565912917822
HIP61498,0.0038430699933087453,-0.048900994482495186,1.3785734063697122
HIP61498,0.9200435200036736,0.12479418916745555,1.4769749870455355
HIP61498,0.08830271999613615,-0.376307551312431,1.429766246473829
HIP61498,0.9374612400060869,0.12583242250499627,1.3977384310601226
HIP61498,0.0724646800008486,-0.08390389993353153,1.3837080128639483
HIP61498,0.027815199995529838,-0.025525550225310667,1.1376763173643782
HIP61498,429.75074662000407,0.9960409305438445,1.7856099965612777
HIP61498,0.06658342999435263,-0.17246618449750617,2.2195036774382584
HIP61498,0.9711313799998607,-0.47155484930945146,2.270877193270768
HIP61498,0.16842298000119627,0.27265178145367663,2.1509142002866644
HIP61498,0.11320125999918673,0.05735620958567278,2.389781098876291
HIP61498,0.6651889600034337,-0.3700820942427958,2.6607409968235616
HIP61498,0.09073334999993676,-0.14964427743895747,2.146370482354181
HIP61498,0.151602300000377,-0.033597006532353646,1.9112699127868678
HIP61498,0.10944741999992402,1.170799528322645,3.543068586376861
HIP61498,0.6783059500012314,-0.9539370935672693,3.5754083872614886
HIP61498,0.059716179996030405,-0.03334631978880154,2.116271350488907
HIP61498,0.17196253000292927,0.017319318712981868,2.176923889256101
HIP61498,368.7610879799977,0.15751577987038612,1.6881884649483176
HIP61498,0.20909075000236044,0.019886325076650557,1.55975885680884
HIP61498,0.86177289999614,0.1421208601818904,1.603432545828742
HIP61498,0.995379280000634,-0.3172192936497682,0.8283679128544946
HIP61498,1.0435759399988456,-0.4945857377361964,0.5946604910501369
HIP61498,0.06384705000527902,0.8485881330357774,0.5279530933023505
HIP61498,0.8730983999994351,0.04627985813364344,0.8188816431614556
HIP61498,1.0303862599976128,0.010628189605927041,0.995308443077695
HIP61498,0.1303506300027948,-0.8186355259475535,0.965966183101238
HIP61498,0.8112822499970207,1.0835635015308585,1.1016926929456576
HIP61498,1.042893930003629,-0.8021093475791021,1.1719726999345326
HIP61498,411.8425610859995,-1.711611016969841,1.8641837236885945
HIP61498,0.003162197994242888,-0.06236176906292634,2.4391403551200814
HIP61782,0.00928956000279868,0.04595991820630552,2.0446283730466397
HIP61782,1812.9988004299958,-0.06319113706752688,2.0692459982062097
HIP61782,0.00732337999943411,-0.36359756325613546,2.2452143333319534
HIP61782,0.007309259999601636,-0.1355006813118642,2.218005894559943
HIP61782,0.027117350000480656,0.5740160440729873,2.3767873565653295
HIP61782,0.007320260003325529,-0.41660266366860377,2.4165663435192033
HIP61782,0.0073113399994326755,0.1565382826379409,2.082385939946954
HIP61782,0.9000002899992978,0.03886992335648287,2.126949296416554
HIP61782,0.06992401000024984,0.49813986354716455,1.9068891016755145
HIP61782,0.9488980199967045,-0.43369153218494993,1.568063292395835
HIP61782,0.06376042000192683,0.26662504592314207,1.6900420503632994
HIP61782,0.8964294600009453,-0.20504555592025753,1.8078941717490373
HIP61782,0.07237614000041503,-0.24976862835649172,1.7769341788328468
HIP61782,801.9125195300003,0.8553941005656753,1.4136946725511674
HIP61782,0.9821833000023616,0.3265434560052043,1.7181406212360535
HIP61782,0.9913701400000718,-1.0342417227202318,2.0748361196076393
HIP61782,0.9774049900006503,0.07865871499176791,2.0499791594205052
HIP61782,1.0013806499991915,0.4504210935241222,1.794543880219337
HIP61782,1.0322846099952585,-1.5739343197670372,4.921776862287451
HIP61782,0.9400777699993341,2.006009668003596,5.121291400015696
HIP61782,1.0542682800005423,-0.4640713843770463,3.33658743438547
HIP61782,356.04475660000026,-0.6086105832053583,3.1941530185663707
HIP61782,0.010775030001241248,0.17139517894846534,2.408728315707664
HIP61782,0.01078173000132665,-0.35298449767635987,2.487546775293132
HIP61782,55.77348709299986,1.408488233265496,2.112960267791268
HIP61782,0.0053027760004624724,-0.13851954736447425,1.7756011153182536
HIP63839,431.9375890260053,-0.9541916411918088,0.8618470174946542
HIP63839,268.1702910199965,1.371674463557147,0.8807444493484832
HIP63839,1.965093059996434,-0.3197579871469465,0.6471145677206795
HIP63975,22.011321630001476,-0.03791634994041715,2.6997740298746775
HIP63975,4138.691646487998,-1.2259757755443967,2.627800208203256
HIP63975,260.31191075199604,1.3368814505949995,2.614308886326553
HIP63975,88.76538476000133,-0.15365742896008072,2.4534712890200043
HIP63975,0.003841880003164988,-0.060621216701214564,2.200023854769393
HIP63975,0.003842220001388341,-0.05750635646782598,2.207504369941741
HIP63975,3.056942559996969,0.15961206225931512,2.2093284224782637
HIP63975,0.0038449900021078065,0.13988065852794485,2.089551816502533
HIP63975,0.0038423399964813143,-0.42214711471105026,1.9986538149356579
HIP63975,10.995955300000787,-0.15948316242137572,1.8541469515128992
HIP63975,36.91592217000289,-0.16023979034200053,1.769477678523508
HIP63975,11.937390729995968,-0.03556220631392826,2.042232967979452
HIP63975,0.0038469600040116347,-0.04497548727126954,2.1949547176460653
HIP63975,0.00384302999736974,0.15488886981262517,2.2676433611793256
HIP63975,0.9742450400008238,0.022160596158261825,2.268742125214475
HIP63975,0.002467149999574758,-0.089358938091328,2.1776653441121088
HIP63975,0.0024537200006307103,0.09904821553246101,2.18121364120512
HIP63975,0.0024601999975857325,-0.05077273346025635,2.0486857336039255
HIP63975,0.002448279999953229,0.08004572544628807,1.9235092038830721
HIP63975,2.01237902000139,0.21251258134215156,2.4100980241867425
HIP63975,0.0024529100046493113,-0.10347131867633053,2.7765151405244572
HIP63975,0.0024592799964011647,0.049160586766422654,2.384488880029904
HIP63975,0.002455109999573324,0.07912016484298867,1.9762039576564656
HIP63975,0.0024520899969502352,-0.06460367452516991,1.9803096134623723
HIP63975,1.0215076800013776,-0.09307115275973388,1.7790221563620754
HIP63975,0.0024788400041870773,-0.23904282916464048,2.156294059186035
HIP63975,0.002494460000889376,0.020195895347182358,2.602182011707795
HIP63975,0.002494489999662619,0.01669237512669497,2.608974747062481
HIP63975,0.002484239994373638,-0.03437129944914652,2.6064907860328743
HIP63975,4.8655001200022525,0.10003086173868425,2.2470502178449676
HIP66068,243.2002555500003,3.348069872349482,3.508067596533202
HIP66068,26.921211635999498,-0.3293180525246804,2.984049737055238
HIP66068,0.9936424650004483,-0.6096893256615346,3.085096810697329
HIP69011,648.1636286740031,-0.5020903727020549,2.6563155497785953
HIP69011,826.7128652739993,-2.4191200909332804,2.1302500101645183
HIP69011,0.0018172830023104325,0.018364016829405472,2.1878285162627282
HIP69011,708.0453328089934,2.29179409261658,2.0145100652354606
HIP69011,0.0013938629999756813,-0.08005091509572893,1.7395200490580152
HIP69011,382.95123279700056,-1.0157683260993844,1.357476735958355
HIP69011,0.0016260539996437728,-0.050609628004628426,0.9613952845589864
HIP69011,310.0930417430063,1.702500275011043,1.4300718263999006
HIP69011,0.0016333589956047945,-0.0429088000633735,1.7923483484329863
HIP69011,0.0016188910012715496,0.05064115668769542,1.7940582297458603
HIP69011,0.0016682010027579963,-0.007807560552040904,1.7914150421310773
HIP69011,0.0016881089977687225,0.020564651133521572,1.7956928697257617
HIP69011,0.0016589410006417893,0.4743450057224736,2.0455436639883517
HIP69011,0.0016256039962172508,0.020522657376267794,2.2573423990244676
HIP69011,0.0016901940034586005,0.18445066393361564,2.298035388546905
HIP69011,2.9536686029969133,-1.5240784945326986,1.996999918821142
HIP69011,0.0016244460057350807,-0.20525962203391224,1.499104445785233
HIP69011,0.001617852998606395,-0.1647482402962579,1.2022834710041197
HIP69011,0.0023496259964304045,0.0645303813048983,0.9826379851555409
HIP69011,0.001919032001751475,-0.11290639717916928,0.9830231642621068
HIP69011,13.858321799001715,2.1590698059601587,2.11678511826615
HIP69011,0.00184923399501713,-0.03302202801671683,2.835424229731789
HIP69011,0.0019049100010306574,0.04174284795670147,2.8383711299516357
HIP69011,0.0019324590030009858,0.04204522512879105,2.8686392343911695
HIP69011,0.002126803999999538,0.2536378495403344,2.780189566257197
HIP69011,0.00223144399933517,-0.09378260864698262,2.630603646127523
HIP69011,0.0019315329991513863,0.0680046948609272,2.615039927394523
HIP69011,0.001926785997056868,-0.03858832450932326,2.620934377226964
HIP69011,0.9798800610005856,-2.3405366758616415,2.2033062972761552
HIP69011,0.001980726003239397,-0.11587942301054976,1.6552605563175142
HIP69011,0.002409118998912163,-1.7143757715062775,1.758831989234047
HIP69011,0.0017525810035294853,0.017453272927761887,1.9075240469607007
HIP69011,0.0018789809982990846,0.01971514709400024,1.9164520502335634
HIP69011,0.0019106969994027168,-0.016134367235395075,1.9173346041887318
HIP69011,0.002244176001113374,-0.07016790662676797,1.9187776437707516
HIP69011,0.001845179001975339,-1.7845413079441959,2.4385416403978235
HIP69011,0.0021396519950940274,0.026710615911109237,2.8533598273796765
HIP69011,0.0024231249990407377,0.0290854990996825,2.84120507975326
HIP69011,0.9728675890000886,4.190778093558423,2.2299606249806194
HIP69011,0.001942413000506349,-0.7206694399956923,2.251922589597149
HIP69011,0.001843793004809413,-0.09304036070030186,2.8406718285602923
HIP69011,0.0021636120000039227,-9.76674604329375E-5,2.810032593669095
HIP69011,0.0021772709951619618,0.009305801656767088,2.810334374433341
HIP69011,0.0021932430026936345,-0.06057647645783337,2.81970768581325
HIP69011,0.0025012569967657328,0.3800481301764318,3.380130288208343
HIP69011,0.0021897710030316375,0.29970758736930314,3.7881007065931547
HIP69011,0.00202714199986076,0.02094758279785669,3.727788185332132
HIP69011,0.9803442089978489,-1.0731524394439962,3.357192141420102
HIP69011,0.001857914998254273,-0.20141358653023467,2.9477273051965267
HIP69011,0.001880486001027748,0.04044661636305591,2.946641219334227
HIP69011,0.0018737729988060892,-0.6124178448820867,3.4325798212831766
HIP69011,0.001857800001744181,-0.05750363152317606,3.8916953835455854
HIP69011,0.0018136979997507297,0.11665389354763578,3.8838503600896916
HIP69011,0.0017715639987727627,-0.019427583020717343,3.8554315114049427
HIP69011,0.9969849020053516,1.286915831830151,2.8848211594097264
HIP69011,0.001747604001138825,-0.08227080543521037,1.289924256002818
HIP69011,0.0017127629980677739,0.0035061791852477597,1.247263182960776
HIP69011,0.001731283999106381,0.006548370188464325,1.2479185993679263
HIP69011,0.0017705240024952218,0.2085391687764382,1.196402518519475
HIP69011,0.0018064079995383509,-0.014331103383361743,1.134121741984419
HIP69011,0.0016639139939798042,-0.05235296378333221,1.1159457203909628
HIP69011,5.10280132600019,0.9015343328410381,1.5203374618437697
HIP69011,0.0016192410039366223,-0.08505653866459362,1.8243068741816253
HIP69011,0.0016116030019475147,0.019351089661643783,1.8050161887366927
HIP69011,0.0016779259967734106,1.796721343358504,3.249009152434813
HIP69011,0.0017307130037806928,-0.035570413414393265,4.211502342697686
HIP69011,0.0016471349954372272,-0.14310254002605394,4.206802363020567
HIP69011,0.0016112540033645928,0.12334972265797983,4.201951967592719
HIP69011,0.0016895029984880239,0.2006856766574856,4.326350636038778
HIP69011,0.9846882810015813,-3.208106839842281,3.967449033434735
HIP69011,0.0016673930003889836,-0.14562802159392163,3.3336959961765578
HIP69011,0.0016096339968498796,0.011057968134514873,3.2628457858895548
HIP69011,0.0016618360023130663,0.02527728806985774,3.268776026026673
HIP69011,0.0016945960014709271,-0.06069237473833322,3.2683787536408038
HIP69011,0.0016781589947640896,1.0093274544244277,2.9967527249725747
HIP69011,0.0016186600041692145,-0.08881655666059807,2.7010667613238915
HIP69011,0.0016898489993764088,0.182033790052178,2.741971893614162
HIP69011,0.8904121759987902,1.2024446102446005,2.5847048302560682
HIP69011,0.001672719001362566,-0.09801682120731847,2.3323183159810026
HIP69011,0.0016256070011877455,0.043102201429952025,2.3065690136362518
HIP69011,0.0016584810000495054,1.0508001718059088,2.9775463008359124
HIP69011,0.0017073290000553243,-0.08045894845977752,3.491695530148304
HIP69011,0.0016800099983811378,-0.03584995974581506,3.467054270566695
HIP69011,0.0016186630018637516,0.059083884295476174,3.47055992388417
HIP69011,0.0017068649976863526,0.19998043398198107,3.628550291720174
HIP69011,13.967204902997764,-1.8524144501377888,2.8565834280290856
HIP69011,0.0016423859997303225,-0.05794094383742365,1.449024311869079
HIP69011,0.0016273389992420562,0.03427158453128065,1.4513124549933532
HIP69011,0.0016839420059113763,0.016919304029929805,1.4346972004740504
HIP69011,0.0016789639994385652,0.051015314111933385,1.4602466158001453
HIP69011,0.001706049995846115,-0.03677173601256278,1.5023991857613104
HIP69011,0.0016519950004294515,0.0274092793037779,1.505129668745595
HIP69011,2.9819747299989103,-1.1499629615639453,1.6063249204209415
HIP69011,0.0016941290014074184,-0.1569251331243544,1.5415586350388422
HIP69011,0.001626997000130359,-0.04325971979648369,1.3313458281703723
HIP69011,0.0016661210029269569,-0.24123094803483802,1.3211511032372771
HIP69011,0.0016951739962678403,0.004710150738992169,1.3340550529255069
HIP69011,0.0016619529997115023,-0.042395267820181104,1.3065896656691955
HIP69011,0.0016263020006590523,0.00247463418524152,1.2750524522288982
HIP69011,0.992285416003142,1.2050467001454148,1.3829001761990984
HIP69011,0.0017598759950487874,-0.11986723200782201,1.4118887760049024
HIP69011,0.0016448210008093156,-0.10492704936812114,1.2015977113638432
HIP69011,0.0016972540033748373,0.05542572886041519,1.1108250575935625
HIP69011,0.0017292019983869977,-0.0463973046765318,1.1171118899470982
HIP69011,0.001744134002365172,-0.03160068969409746,1.0439190822479796
HIP69011,0.0016641519978293218,-0.027255778579668544,1.0281592204943764
HIP69011,25.00880758099811,0.014082477567315621,1.7434896906958097
HIP69011,0.0016169230002560653,-0.21799233261638573,2.1690450286908867
HIP69011,0.001608589998795651,-0.49410246748332654,1.9052983546836577
HIP69011,0.0016730600036680698,0.03371791061656193,1.7100482940575463
HIP69011,0.0017065119973267429,-0.0567876017223794,1.7070726644722987
HIP69011,0.001679658998909872,-0.011765558571131152,1.6893146119146474
HIP69011,0.0016096280014608055,-0.018569460476072663,1.6949378156033912
HIP69011,0.9875928270048462,1.9233216629583785,2.291131835269281
HIP69011,0.0016702839930076152,-0.15869885726950006,2.691376264192714
HIP69011,7.0026844370004255,0.45466712163351186,2.543558304974
HIP69011,0.0016324380048899911,0.3884305597388984,3.325037569659168
HIP69011,0.001634289998037275,-0.0041997397759248045,4.005977961640215
HIP69011,0.0016738760023145005,0.10013046543238158,4.039707066112079
HIP69011,0.001708832998701837,0.008733048049496261,4.0790974673728915
HIP69011,0.0016898510002647527,-0.15068187676324118,4.048982243741147
HIP69011,0.0016251449997071177,0.06518830928806274,4.011876799819934
HIP69011,0.0017013100004987791,2.7134541156405323,4.763320444914249
HIP69011,294.9660057040019,-3.6750718057371685,3.985918281743633
HIP69011,0.0017899659942486323,0.009130649607280716,1.582594280163555
HIP69011,0.0021100160010973923,-0.33911191781862016,1.5651168585828126
HIP69011,0.0018148520030081272,0.03958306408114165,1.5536949575601247
HIP69011,0.0018092949976562522,0.05614769957391541,1.624625757991005
HIP69011,0.0018503879982745275,-0.08224814691291193,1.6138988694599894
HIP69011,0.0018074440013151616,0.008135238644285891,1.5465075917705986
HIP69011,0.0017657749995123595,0.024576092082758016,1.5621824563418718
HIP69011,0.0018624250005814247,1.733554072307924,1.7915386100758421
HIP69011,2.9925330570040387,-2.1111011494009544,1.6254064768858612
HIP69011,0.0016506049942108802,-0.13278923967778322,1.156551677923549
HIP69011,0.0016165760025614873,0.07868027625735241,1.1251114623842253
HIP69011,0.0016425040012109093,0.02180700505343669,1.1048356740740115
HIP69011,0.0017040820021065883,0.2206323181292138,1.1929618595735978
HIP69011,0.0016685480004525743,-0.082030246106779,1.282529920323383
HIP69011,0.0016185459971893579,-0.0415769846502716,1.3351655493807613
HIP69011,0.001689728997007478,0.13025539536093778,1.323722917467618
HIP69011,0.9953785760008032,-1.4767789104368108,1.4007352307686352
